freq,psd_x,psd_y,psd_z,psd_xyz
166.9,8.785e+02,3.645e+02,3.363e+03,4.606e+03
168.4,8.279e+02,3.974e+02,3.094e+03,4.319e+03
170.0,7.353e+02,3.652e+02,2.737e+03,3.837e+03
171.6,6.952e+02,3.868e+02,2.515e+03,3.597e+03
173.1,7.103e+02,4.186e+02,2.224e+03,3.353e+03
174.7,6.711e+02,4.406e+02,1.716e+03,2.828e+03
176.2,6.616e+02,4.933e+02,1.646e+03,2.801e+03
177.8,6.162e+02,4.651e+02,1.627e+03,2.708e+03
179.3,5.724e+02,3.857e+02,1.433e+03,2.392e+03
180.9,5.578e+02,3.566e+02,1.379e+03,2.294e+03
182.5,5.649e+02,2.948e+02,1.272e+03,2.132e+03
184.0,6.603e+02,2.871e+02,1.333e+03,2.280e+03
185.6,6.840e+02,3.559e+02,1.412e+03,2.452e+03
187.1,7.686e+02,4.148e+02,1.384e+03,2.568e+03
188.7,8.233e+02,3.638e+02,1.336e+03,2.524e+03
190.3,7.980e+02,3.943e+02,1.272e+03,2.465e+03
191.8,1.028e+03,4.481e+02,1.367e+03,2.843e+03
193.4,1.378e+03,5.801e+02,1.420e+03,3.378e+03
194.9,1.624e+03,6.216e+02,1.339e+03,3.585e+03
196.5,1.397e+03,5.100e+02,1.175e+03,3.083e+03
198.1,1.251e+03,4.906e+02,1.118e+03,2.859e+03
199.6,1.111e+03,5.748e+02,1.052e+03,2.739e+03
