freq,psd_x,psd_y,psd_z,psd_xyz
101.2,2.552e+03,3.013e+03,1.637e+03,7.201e+03
102.8,2.088e+03,1.678e+03,1.352e+03,5.118e+03
104.3,1.778e+03,9.017e+02,1.006e+03,3.686e+03
105.9,1.740e+03,8.682e+02,5.873e+02,3.196e+03
107.4,2.193e+03,1.570e+03,7.637e+02,4.527e+03
109.0,3.087e+03,2.917e+03,1.708e+03,7.711e+03
110.6,3.874e+03,3.808e+03,2.544e+03,1.023e+04
112.1,3.993e+03,3.975e+03,2.521e+03,1.049e+04
113.7,3.759e+03,3.781e+03,2.165e+03,9.705e+03
115.2,3.366e+03,3.421e+03,1.873e+03,8.660e+03
116.8,3.076e+03,3.187e+03,1.909e+03,8.171e+03
118.3,3.371e+03,3.111e+03,2.605e+03,9.087e+03
119.9,4.029e+03,3.210e+03,3.821e+03,1.106e+04
121.5,4.438e+03,3.344e+03,4.361e+03,1.214e+04
123.0,4.558e+03,3.617e+03,4.445e+03,1.262e+04
124.6,4.648e+03,3.837e+03,4.163e+03,1.265e+04
126.1,4.688e+03,3.950e+03,3.739e+03,1.238e+04
127.7,4.638e+03,4.034e+03,3.064e+03,1.174e+04
129.2,4.465e+03,4.123e+03,2.233e+03,1.082e+04
130.8,4.301e+03,4.229e+03,1.793e+03,1.032e+04
132.4,3.381e+03,3.420e+03,1.782e+03,8.583e+03
133.9,1.031e+03,8.765e+02,1.579e+03,3.487e+03
135.5,4.104e+02,2.239e+02,1.190e+03,1.825e+03
137.0,3.336e+02,1.609e+02,9.091e+02,1.404e+03
138.6,3.109e+02,1.511e+02,9.977e+02,1.460e+03
140.1,4.022e+02,1.790e+02,1.617e+03,2.198e+03
141.7,4.415e+02,1.676e+02,1.822e+03,2.431e+03
143.3,4.917e+02,1.606e+02,2.254e+03,2.907e+03
144.8,8.674e+02,1.966e+02,3.068e+03,4.132e+03
146.4,1.646e+03,4.272e+02,4.099e+03,6.173e+03
147.9,7.717e+03,5.058e+03,1.093e+04,2.370e+04
149.5,1.779e+04,1.333e+04,2.019e+04,5.131e+04
151.0,8.035e+03,5.734e+03,9.956e+03,2.372e+04
152.6,1.471e+03,4.608e+02,3.939e+03,5.871e+03
154.2,1.164e+03,3.864e+02,3.573e+03,5.123e+03
155.7,1.104e+03,4.428e+02,3.850e+03,5.397e+03
157.3,1.058e+03,4.859e+02,4.275e+03,5.819e+03
158.8,8.044e+02,4.390e+02,3.425e+03,4.669e+03
160.4,5.104e+02,3.448e+02,1.512e+03,2.367e+03
161.9,5.122e+02,3.027e+02,1.239e+03,2.053e+03
163.5,6.578e+02,3.064e+02,1.632e+03,2.596e+03
165.1,7.983e+02,3.165e+02,1.982e+03,3.096e+03
166.6,9.487e+02,3.451e+02,2.169e+03,3.463e+03
168.2,1.125e+03,3.694e+02,2.246e+03,3.741e+03
169.7,1.318e+03,3.916e+02,2.104e+03,3.814e+03
171.3,1.439e+03,4.333e+02,1.961e+03,3.833e+03
172.8,1.461e+03,5.154e+02,1.990e+03,3.966e+03
174.4,1.289e+03,5.237e+02,2.126e+03,3.939e+03
176.0,9.588e+02,5.144e+02,1.944e+03,3.417e+03
177.5,7.208e+02,4.903e+02,1.499e+03,2.710e+03
179.1,6.200e+02,4.834e+02,1.320e+03,2.423e+03
180.6,6.858e+02,4.903e+02,1.621e+03,2.797e+03
182.2,6.280e+02,4.140e+02,1.730e+03,2.772e+03
183.7,5.438e+02,3.264e+02,1.633e+03,2.503e+03
185.3,4.873e+02,2.888e+02,1.466e+03,2.242e+03
186.9,6.625e+02,3.184e+02,1.094e+03,2.074e+03
188.4,2.057e+03,3.572e+02,9.378e+02,3.352e+03
190.0,1.627e+03,3.776e+02,8.853e+02,2.890e+03
191.5,4.503e+02,3.649e+02,7.939e+02,1.609e+03
193.1,3.619e+02,3.688e+02,7.943e+02,1.525e+03
194.6,3.881e+02,3.819e+02,8.408e+02,1.611e+03
196.2,3.182e+02,3.798e+02,7.129e+02,1.411e+03
197.8,2.825e+02,3.805e+02,6.076e+02,1.271e+03
199.3,3.168e+02,4.035e+02,6.053e+02,1.326e+03
