freq,psd_x,psd_y,psd_z,psd_xyz
49.4,1.103e+05,3.462e+05,2.734e+03,4.593e+05
50.9,1.308e+05,2.982e+05,4.054e+03,4.330e+05
52.5,1.460e+05,2.672e+05,3.117e+03,4.163e+05
54.0,1.427e+05,2.444e+05,1.783e+03,3.889e+05
55.6,1.511e+05,2.172e+05,9.410e+02,3.693e+05
57.1,1.451e+05,1.707e+05,3.094e+02,3.161e+05
58.7,1.278e+05,1.258e+05,3.320e+02,2.539e+05
60.2,1.109e+05,1.018e+05,4.377e+02,2.131e+05
61.7,9.989e+04,9.425e+04,7.800e+02,1.949e+05
63.3,1.038e+05,8.174e+04,1.829e+03,1.873e+05
64.8,1.069e+05,5.895e+04,4.064e+03,1.699e+05
66.4,9.431e+04,3.719e+04,7.656e+03,1.392e+05
67.9,7.198e+04,2.400e+04,1.097e+04,1.069e+05
69.5,5.496e+04,2.325e+04,1.525e+04,9.346e+04
71.0,4.266e+04,2.931e+04,1.658e+04,8.855e+04
72.6,3.229e+04,3.476e+04,1.484e+04,8.189e+04
74.1,2.497e+04,4.077e+04,1.418e+04,7.993e+04
75.6,1.874e+04,5.041e+04,1.075e+04,7.990e+04
77.2,1.302e+04,6.558e+04,7.498e+03,8.610e+04
78.7,7.799e+03,7.977e+04,5.762e+03,9.333e+04
80.3,3.580e+03,7.976e+04,6.759e+03,9.010e+04
81.8,1.302e+03,6.594e+04,1.006e+04,7.730e+04
83.4,1.834e+03,5.056e+04,1.281e+04,6.521e+04
84.9,6.210e+03,3.949e+04,1.523e+04,6.093e+04
86.4,1.298e+04,3.039e+04,1.650e+04,5.988e+04
88.0,1.753e+04,2.239e+04,1.580e+04,5.572e+04
89.5,2.243e+04,1.687e+04,1.253e+04,5.183e+04
91.1,2.290e+04,1.489e+04,1.196e+04,4.975e+04
92.6,2.035e+04,1.305e+04,1.252e+04,4.592e+04
94.2,1.717e+04,1.112e+04,1.178e+04,4.007e+04
95.7,1.369e+04,9.706e+03,1.079e+04,3.418e+04
97.3,1.146e+04,8.831e+03,8.573e+03,2.886e+04
98.8,1.180e+04,7.473e+03,7.065e+03,2.634e+04
100.3,1.118e+04,7.029e+03,6.755e+03,2.496e+04
101.9,9.769e+03,6.438e+03,5.888e+03,2.209e+04
103.4,8.524e+03,5.557e+03,5.630e+03,1.971e+04
105.0,7.185e+03,4.679e+03,5.398e+03,1.726e+04
106.5,6.427e+03,4.507e+03,5.381e+03,1.632e+04
108.1,6.203e+03,4.955e+03,5.670e+03,1.683e+04
109.6,6.081e+03,5.729e+03,6.442e+03,1.825e+04
111.1,5.443e+03,6.011e+03,7.149e+03,1.860e+04
112.7,5.539e+03,6.201e+03,7.796e+03,1.954e+04
114.2,5.972e+03,6.193e+03,7.881e+03,2.005e+04
115.8,5.790e+03,4.974e+03,6.241e+03,1.701e+04
117.3,6.097e+03,4.029e+03,3.916e+03,1.404e+04
118.9,5.956e+03,4.770e+03,2.419e+03,1.314e+04
120.4,6.007e+03,6.940e+03,3.043e+03,1.599e+04
122.0,6.214e+03,7.596e+03,3.574e+03,1.738e+04
123.5,6.529e+03,7.302e+03,3.557e+03,1.739e+04
125.0,6.410e+03,6.469e+03,3.150e+03,1.603e+04
126.6,6.147e+03,5.402e+03,2.439e+03,1.399e+04
128.1,7.422e+03,6.043e+03,2.256e+03,1.572e+04
129.7,7.234e+03,5.940e+03,1.890e+03,1.506e+04
131.2,7.208e+03,5.542e+03,1.565e+03,1.432e+04
132.8,4.577e+03,3.334e+03,1.159e+03,9.070e+03
134.3,1.527e+03,9.976e+02,7.564e+02,3.281e+03
135.8,7.860e+02,4.403e+02,7.823e+02,2.009e+03
137.4,7.759e+02,4.409e+02,7.894e+02,2.006e+03
138.9,7.206e+02,4.252e+02,7.491e+02,1.895e+03
140.5,6.052e+02,3.818e+02,1.135e+03,2.122e+03
142.0,5.823e+02,3.886e+02,1.553e+03,2.524e+03
143.6,7.050e+02,4.657e+02,1.578e+03,2.749e+03
145.1,8.149e+02,4.888e+02,1.485e+03,2.788e+03
146.7,8.900e+02,4.792e+02,1.638e+03,3.007e+03
148.2,8.736e+02,4.534e+02,1.714e+03,3.041e+03
149.7,7.694e+02,4.037e+02,1.686e+03,2.859e+03
151.3,7.065e+02,3.225e+02,1.333e+03,2.362e+03
152.8,6.245e+02,2.810e+02,9.089e+02,1.814e+03
154.4,6.075e+02,2.652e+02,7.835e+02,1.656e+03
155.9,6.102e+02,2.902e+02,7.919e+02,1.692e+03
157.5,5.488e+02,3.536e+02,7.474e+02,1.650e+03
159.0,4.513e+02,4.339e+02,7.187e+02,1.604e+03
160.5,6.644e+02,5.070e+02,8.497e+02,2.021e+03
162.1,3.371e+03,2.771e+03,3.761e+03,9.903e+03
163.6,2.362e+04,2.546e+04,2.872e+04,7.780e+04
165.2,1.944e+04,2.125e+04,2.397e+04,6.465e+04
166.7,1.324e+03,1.429e+03,3.807e+03,6.560e+03
168.3,6.488e+02,4.311e+02,3.928e+03,5.008e+03
169.8,8.681e+02,4.087e+02,4.764e+03,6.041e+03
171.4,1.011e+03,4.103e+02,5.053e+03,6.475e+03
172.9,1.226e+03,4.528e+02,5.438e+03,7.118e+03
174.4,1.301e+03,4.447e+02,5.394e+03,7.140e+03
176.0,1.086e+03,3.964e+02,4.298e+03,5.780e+03
177.5,1.999e+03,5.820e+02,8.622e+03,1.120e+04
179.1,1.707e+03,4.844e+02,7.317e+03,9.509e+03
180.6,1.220e+03,3.986e+02,5.089e+03,6.707e+03
182.2,1.151e+03,4.416e+02,4.926e+03,6.518e+03
183.7,1.178e+03,4.715e+02,4.997e+03,6.647e+03
185.2,1.121e+03,4.483e+02,4.628e+03,6.197e+03
186.8,1.057e+03,4.202e+02,4.379e+03,5.857e+03
188.3,1.004e+03,4.009e+02,4.199e+03,5.604e+03
189.9,9.692e+02,3.855e+02,3.901e+03,5.255e+03
191.4,9.265e+02,3.578e+02,3.580e+03,4.864e+03
193.0,8.546e+02,3.230e+02,3.397e+03,4.575e+03
194.5,1.048e+03,4.169e+02,4.276e+03,5.740e+03
196.1,1.310e+03,5.825e+02,4.807e+03,6.699e+03
197.6,8.400e+02,3.762e+02,3.216e+03,4.433e+03
199.1,6.881e+02,3.243e+02,2.751e+03,3.763e+03
