freq,psd_x,psd_y,psd_z,psd_xyz
104.0,2.959e+03,1.118e+04,9.228e+02,1.506e+04
105.6,2.496e+03,8.181e+03,1.518e+03,1.219e+04
107.1,2.364e+03,7.542e+03,2.843e+03,1.275e+04
108.7,2.235e+03,9.281e+03,4.238e+03,1.575e+04
110.2,1.876e+03,1.352e+04,3.986e+03,1.938e+04
111.8,1.768e+03,1.692e+04,2.536e+03,2.122e+04
113.3,1.372e+03,1.311e+04,2.406e+03,1.689e+04
114.9,1.364e+03,8.926e+03,3.958e+03,1.425e+04
116.5,1.612e+03,6.343e+03,4.026e+03,1.198e+04
118.0,1.709e+03,4.584e+03,3.049e+03,9.342e+03
119.6,1.842e+03,3.078e+03,2.483e+03,7.403e+03
121.1,1.976e+03,1.918e+03,3.019e+03,6.912e+03
122.7,2.255e+03,1.023e+03,4.410e+03,7.688e+03
124.2,2.616e+03,5.304e+02,6.309e+03,9.455e+03
125.8,2.981e+03,5.671e+02,7.383e+03,1.093e+04
127.3,3.166e+03,8.892e+02,7.032e+03,1.109e+04
128.9,3.319e+03,1.360e+03,7.103e+03,1.178e+04
130.4,3.215e+03,1.805e+03,6.564e+03,1.158e+04
132.0,2.518e+03,1.691e+03,4.727e+03,8.935e+03
133.5,8.238e+02,7.161e+02,1.590e+03,3.130e+03
135.1,1.325e+02,3.061e+02,4.845e+02,9.231e+02
136.6,1.250e+02,3.531e+02,5.873e+02,1.065e+03
138.2,1.220e+02,3.176e+02,5.659e+02,1.005e+03
139.7,1.286e+02,2.691e+02,4.284e+02,8.261e+02
141.3,1.248e+02,2.711e+02,4.120e+02,8.079e+02
142.9,1.190e+02,2.604e+02,3.290e+02,7.084e+02
144.4,1.204e+02,2.486e+02,2.368e+02,6.059e+02
146.0,1.333e+02,2.384e+02,1.901e+02,5.618e+02
147.5,1.468e+02,2.287e+02,1.978e+02,5.733e+02
149.1,1.552e+02,2.218e+02,1.816e+02,5.586e+02
150.6,1.536e+02,2.012e+02,1.760e+02,5.308e+02
152.2,1.588e+02,2.011e+02,1.910e+02,5.509e+02
153.7,1.672e+02,1.976e+02,1.994e+02,5.642e+02
155.3,1.692e+02,2.134e+02,1.990e+02,5.815e+02
156.8,1.557e+02,2.313e+02,1.954e+02,5.825e+02
158.4,1.479e+02,2.219e+02,1.825e+02,5.523e+02
159.9,1.465e+02,2.347e+02,2.011e+02,5.822e+02
161.5,1.323e+02,2.139e+02,1.854e+02,5.317e+02
163.0,1.137e+02,2.050e+02,1.680e+02,4.867e+02
164.6,1.151e+02,1.955e+02,1.660e+02,4.766e+02
166.1,1.129e+02,1.974e+02,1.693e+02,4.796e+02
167.7,1.032e+02,2.161e+02,1.782e+02,4.974e+02
169.2,9.531e+01,1.979e+02,1.837e+02,4.769e+02
170.8,8.397e+01,1.667e+02,1.967e+02,4.473e+02
172.4,8.074e+01,1.555e+02,1.953e+02,4.315e+02
173.9,8.738e+01,1.333e+02,1.805e+02,4.012e+02
175.5,8.123e+01,1.437e+02,1.753e+02,4.002e+02
177.0,7.893e+01,1.421e+02,1.814e+02,4.024e+02
178.6,2.020e+02,5.920e+02,2.286e+02,1.023e+03
180.1,3.426e+03,3.385e+04,3.210e+03,4.048e+04
181.7,9.555e+03,1.023e+05,1.060e+04,1.225e+05
183.2,2.771e+03,2.943e+04,3.635e+03,3.584e+04
184.8,1.515e+02,6.831e+02,2.261e+02,1.061e+03
186.3,1.176e+02,2.405e+02,1.689e+02,5.270e+02
187.9,1.210e+02,2.454e+02,1.907e+02,5.570e+02
189.4,1.514e+02,2.716e+02,1.875e+02,6.105e+02
191.0,1.683e+02,3.107e+02,1.668e+02,6.458e+02
192.5,1.694e+02,2.670e+02,1.856e+02,6.220e+02
194.1,1.835e+02,2.848e+02,1.984e+02,6.667e+02
195.6,2.024e+02,3.065e+02,1.767e+02,6.855e+02
197.2,2.023e+02,3.070e+02,1.726e+02,6.819e+02
198.7,2.176e+02,2.969e+02,1.924e+02,7.069e+02
