freq,psd_x,psd_y,psd_z,psd_xyz
81.0,6.737e+02,1.818e+03,4.641e+04,4.890e+04
82.5,7.167e+02,1.925e+03,8.996e+04,9.261e+04
84.1,6.418e+02,1.996e+03,9.132e+04,9.395e+04
85.6,5.084e+02,1.781e+03,8.513e+04,8.742e+04
87.2,4.228e+02,1.150e+03,1.063e+05,1.078e+05
88.8,6.572e+02,8.798e+02,1.086e+05,1.101e+05
90.3,5.995e+02,1.019e+03,8.614e+04,8.776e+04
91.9,6.957e+02,1.509e+03,6.970e+04,7.191e+04
93.4,1.095e+03,2.345e+03,7.716e+04,8.060e+04
95.0,2.061e+03,3.428e+03,1.083e+05,1.138e+05
96.5,2.391e+03,4.834e+03,1.331e+05,1.404e+05
98.1,1.756e+03,5.081e+03,1.285e+05,1.353e+05
99.7,1.521e+03,6.074e+03,1.271e+05,1.347e+05
101.2,1.385e+03,7.413e+03,1.313e+05,1.401e+05
102.8,1.295e+03,9.618e+03,1.570e+05,1.679e+05
104.3,1.291e+03,1.089e+04,1.757e+05,1.879e+05
105.9,1.569e+03,1.142e+04,1.848e+05,1.978e+05
107.4,1.940e+03,1.084e+04,1.827e+05,1.955e+05
109.0,1.929e+03,1.257e+04,1.845e+05,1.990e+05
110.6,1.854e+03,1.611e+04,1.835e+05,2.015e+05
112.1,1.708e+03,1.791e+04,1.714e+05,1.910e+05
113.7,1.841e+03,1.826e+04,1.729e+05,1.930e+05
115.2,1.936e+03,1.656e+04,1.715e+05,1.900e+05
116.8,2.077e+03,1.483e+04,1.724e+05,1.893e+05
118.3,1.892e+03,1.362e+04,1.690e+05,1.845e+05
119.9,1.769e+03,1.357e+04,1.577e+05,1.730e+05
121.5,1.891e+03,1.446e+04,1.486e+05,1.650e+05
123.0,2.238e+03,1.471e+04,1.457e+05,1.626e+05
124.6,2.473e+03,1.490e+04,1.444e+05,1.617e+05
126.1,2.551e+03,1.481e+04,1.384e+05,1.557e+05
127.7,2.502e+03,1.382e+04,1.268e+05,1.432e+05
129.2,2.144e+03,1.207e+04,1.059e+05,1.201e+05
130.8,1.738e+03,9.783e+03,8.138e+04,9.290e+04
132.4,1.145e+03,6.250e+03,5.061e+04,5.800e+04
133.9,3.687e+02,1.554e+03,1.201e+04,1.393e+04
135.5,2.089e+02,6.546e+02,4.462e+03,5.326e+03
137.0,2.053e+02,7.129e+02,4.839e+03,5.757e+03
138.6,1.921e+02,7.056e+02,4.730e+03,5.628e+03
140.1,2.003e+02,6.830e+02,4.752e+03,5.636e+03
141.7,2.166e+02,6.923e+02,4.937e+03,5.846e+03
143.3,1.987e+02,8.191e+02,5.260e+03,6.278e+03
144.8,1.999e+02,1.032e+03,6.008e+03,7.240e+03
146.4,1.934e+02,1.171e+03,6.317e+03,7.682e+03
147.9,1.868e+02,1.209e+03,6.177e+03,7.573e+03
149.5,1.943e+02,1.175e+03,6.044e+03,7.414e+03
151.0,2.166e+02,1.157e+03,5.869e+03,7.243e+03
152.6,2.568e+02,1.195e+03,5.971e+03,7.424e+03
154.2,2.895e+02,1.456e+03,6.735e+03,8.480e+03
155.7,3.363e+02,2.044e+03,7.611e+03,9.991e+03
157.3,3.695e+02,2.605e+03,8.009e+03,1.098e+04
158.8,3.574e+02,2.987e+03,8.230e+03,1.157e+04
160.4,3.778e+02,3.955e+03,8.700e+03,1.303e+04
161.9,4.157e+02,5.026e+03,8.774e+03,1.422e+04
163.5,3.417e+02,4.250e+03,7.702e+03,1.229e+04
165.1,2.641e+02,3.883e+03,6.024e+03,1.017e+04
166.6,3.568e+02,6.968e+03,4.524e+03,1.185e+04
168.2,6.821e+02,1.667e+04,4.034e+03,2.138e+04
169.7,3.241e+02,6.701e+03,1.884e+03,8.908e+03
171.3,1.125e+02,6.192e+02,8.648e+02,1.597e+03
172.8,1.290e+02,7.273e+02,9.902e+02,1.847e+03
174.4,1.660e+02,1.015e+03,1.141e+03,2.322e+03
176.0,1.949e+02,1.052e+03,1.189e+03,2.435e+03
177.5,2.463e+02,1.221e+03,1.666e+03,3.133e+03
179.1,3.122e+02,1.426e+03,2.288e+03,4.026e+03
180.6,3.412e+02,1.452e+03,2.547e+03,4.340e+03
182.2,3.787e+02,1.387e+03,2.619e+03,4.384e+03
183.7,4.135e+02,1.470e+03,3.004e+03,4.887e+03
185.3,4.701e+02,1.528e+03,3.486e+03,5.484e+03
186.9,5.582e+02,1.491e+03,3.893e+03,5.943e+03
188.4,6.774e+02,1.427e+03,4.291e+03,6.395e+03
190.0,7.628e+02,1.380e+03,4.765e+03,6.908e+03
191.5,9.462e+02,1.471e+03,6.055e+03,8.472e+03
193.1,1.206e+03,1.535e+03,7.436e+03,1.018e+04
194.6,1.612e+03,1.806e+03,9.596e+03,1.301e+04
196.2,1.822e+03,1.823e+03,1.052e+04,1.416e+04
197.8,1.990e+03,1.550e+03,1.122e+04,1.476e+04
199.3,2.141e+03,1.407e+03,1.200e+04,1.555e+04
