freq,psd_x,psd_y,psd_z,psd_xyz
75.7,1.305e+04,2.308e+04,1.426e+04,5.039e+04
77.2,8.115e+03,2.474e+04,1.947e+04,5.232e+04
78.7,4.796e+03,2.390e+04,2.704e+04,5.574e+04
80.2,2.454e+03,2.298e+04,3.686e+04,6.229e+04
81.8,2.099e+03,1.757e+04,4.315e+04,6.282e+04
83.3,4.037e+03,1.010e+04,3.504e+04,4.918e+04
84.8,5.889e+03,7.296e+03,2.429e+04,3.747e+04
86.3,7.286e+03,9.390e+03,1.476e+04,3.144e+04
87.8,9.668e+03,1.513e+04,1.012e+04,3.492e+04
89.3,1.260e+04,1.936e+04,1.046e+04,4.242e+04
90.8,1.467e+04,1.998e+04,1.088e+04,4.553e+04
92.4,1.517e+04,1.825e+04,9.930e+03,4.335e+04
93.9,1.407e+04,1.557e+04,8.086e+03,3.772e+04
95.4,1.203e+04,1.285e+04,6.923e+03,3.180e+04
96.9,9.827e+03,1.034e+04,5.651e+03,2.581e+04
98.4,8.029e+03,7.852e+03,4.493e+03,2.037e+04
99.9,6.680e+03,6.857e+03,4.173e+03,1.771e+04
101.4,5.462e+03,6.381e+03,3.562e+03,1.541e+04
103.0,5.057e+03,6.895e+03,3.172e+03,1.513e+04
104.5,4.815e+03,6.146e+03,3.122e+03,1.408e+04
106.0,4.131e+03,5.664e+03,2.872e+03,1.267e+04
107.5,3.927e+03,5.412e+03,2.246e+03,1.159e+04
109.0,3.643e+03,5.455e+03,1.972e+03,1.107e+04
110.5,3.647e+03,7.104e+03,2.084e+03,1.284e+04
112.0,3.560e+03,7.733e+03,1.652e+03,1.294e+04
113.6,3.344e+03,8.276e+03,1.730e+03,1.335e+04
115.1,3.111e+03,9.881e+03,2.034e+03,1.503e+04
116.6,3.322e+03,9.783e+03,1.577e+03,1.468e+04
118.1,3.879e+03,9.283e+03,1.270e+03,1.443e+04
119.6,3.785e+03,8.319e+03,1.103e+03,1.321e+04
121.1,3.707e+03,7.413e+03,9.604e+02,1.208e+04
122.6,3.655e+03,6.817e+03,8.351e+02,1.131e+04
124.2,3.611e+03,6.476e+03,7.815e+02,1.087e+04
125.7,3.711e+03,6.104e+03,8.643e+02,1.068e+04
127.2,3.914e+03,5.605e+03,1.058e+03,1.058e+04
128.7,4.093e+03,5.102e+03,1.281e+03,1.048e+04
130.2,4.442e+03,4.627e+03,1.717e+03,1.079e+04
131.7,4.465e+03,3.999e+03,2.312e+03,1.078e+04
133.2,1.839e+03,1.713e+03,1.334e+03,4.887e+03
134.8,1.459e+02,3.523e+02,5.148e+02,1.013e+03
136.3,8.041e+01,3.666e+02,5.422e+02,9.892e+02
137.8,9.154e+01,4.294e+02,5.819e+02,1.103e+03
139.3,1.273e+02,4.688e+02,6.376e+02,1.234e+03
140.8,1.718e+02,4.633e+02,6.713e+02,1.306e+03
142.3,1.596e+02,4.073e+02,7.003e+02,1.267e+03
143.8,1.768e+02,3.682e+02,6.845e+02,1.230e+03
145.4,2.211e+02,3.935e+02,8.020e+02,1.417e+03
146.9,2.067e+02,4.040e+02,9.125e+02,1.523e+03
148.4,1.647e+02,3.851e+02,8.760e+02,1.426e+03
149.9,1.297e+02,3.700e+02,8.452e+02,1.345e+03
151.4,1.194e+02,3.340e+02,8.778e+02,1.331e+03
152.9,1.370e+02,3.175e+02,8.477e+02,1.302e+03
154.4,1.342e+02,3.130e+02,8.733e+02,1.320e+03
156.0,1.374e+02,2.889e+02,8.462e+02,1.273e+03
157.5,1.245e+02,2.607e+02,7.703e+02,1.155e+03
159.0,1.454e+02,2.337e+02,7.894e+02,1.168e+03
160.5,1.540e+02,2.081e+02,7.756e+02,1.138e+03
162.0,1.710e+02,1.900e+02,8.261e+02,1.187e+03
163.5,1.917e+02,1.703e+02,8.299e+02,1.192e+03
165.0,2.212e+02,1.617e+02,8.027e+02,1.186e+03
166.6,2.453e+02,1.506e+02,8.426e+02,1.238e+03
168.1,2.557e+02,1.441e+02,9.056e+02,1.305e+03
169.6,2.519e+02,1.346e+02,8.789e+02,1.265e+03
171.1,2.267e+02,1.157e+02,7.989e+02,1.141e+03
172.6,2.467e+02,1.201e+02,8.027e+02,1.169e+03
174.1,3.167e+02,1.601e+02,9.970e+02,1.474e+03
175.6,3.651e+02,2.255e+02,1.038e+03,1.629e+03
177.2,4.250e+02,2.518e+02,1.160e+03,1.837e+03
178.7,4.093e+02,2.508e+02,1.065e+03,1.726e+03
180.2,4.238e+02,2.899e+02,1.041e+03,1.755e+03
181.7,3.594e+02,2.865e+02,8.123e+02,1.458e+03
183.2,2.733e+02,2.272e+02,6.190e+02,1.119e+03
184.7,2.173e+02,1.855e+02,5.090e+02,9.118e+02
186.2,2.167e+02,2.078e+02,4.763e+02,9.008e+02
187.8,2.778e+02,3.049e+02,5.650e+02,1.148e+03
189.3,3.297e+02,3.842e+02,5.993e+02,1.313e+03
190.8,3.437e+02,3.968e+02,5.451e+02,1.286e+03
192.3,3.307e+02,3.781e+02,5.269e+02,1.236e+03
193.8,3.527e+02,3.993e+02,5.355e+02,1.287e+03
195.3,3.414e+02,4.048e+02,4.496e+02,1.196e+03
196.8,3.119e+02,3.682e+02,4.481e+02,1.128e+03
198.3,3.006e+02,3.884e+02,4.566e+02,1.146e+03
199.9,3.200e+02,4.117e+02,4.351e+02,1.167e+03
