freq,psd_x,psd_y,psd_z,psd_xyz
54.0,7.463e+02,2.252e+03,1.120e+05,1.150e+05
55.6,6.471e+02,2.465e+03,1.066e+05,1.097e+05
57.1,1.236e+03,3.254e+03,1.325e+05,1.370e+05
58.7,5.021e+03,4.203e+03,2.503e+05,2.595e+05
60.2,1.135e+04,9.811e+03,5.864e+05,6.076e+05
61.7,1.640e+04,1.803e+04,1.001e+06,1.035e+06
63.3,1.848e+04,2.333e+04,1.229e+06,1.271e+06
64.8,2.091e+04,2.289e+04,1.220e+06,1.264e+06
66.4,2.202e+04,1.899e+04,1.057e+06,1.098e+06
67.9,2.056e+04,1.511e+04,8.692e+05,9.049e+05
69.5,1.841e+04,1.400e+04,7.327e+05,7.651e+05
71.0,1.582e+04,1.410e+04,6.094e+05,6.394e+05
72.6,1.557e+04,1.831e+04,6.067e+05,6.406e+05
74.1,1.262e+04,2.015e+04,5.129e+05,5.457e+05
75.6,9.235e+03,2.132e+04,4.368e+05,4.674e+05
77.2,6.169e+03,2.040e+04,3.828e+05,4.094e+05
78.7,4.144e+03,2.163e+04,3.381e+05,3.639e+05
80.3,3.860e+03,2.321e+04,3.122e+05,3.393e+05
81.8,4.738e+03,2.056e+04,2.980e+05,3.233e+05
83.4,5.315e+03,1.373e+04,2.834e+05,3.024e+05
84.9,4.903e+03,9.746e+03,2.532e+05,2.678e+05
86.4,5.170e+03,8.543e+03,2.283e+05,2.420e+05
88.0,5.848e+03,1.270e+04,2.168e+05,2.354e+05
89.5,6.536e+03,2.263e+04,2.099e+05,2.391e+05
91.1,6.826e+03,2.508e+04,1.844e+05,2.163e+05
92.6,6.881e+03,2.200e+04,1.701e+05,1.990e+05
94.2,5.714e+03,1.953e+04,1.525e+05,1.777e+05
95.7,4.736e+03,1.890e+04,1.378e+05,1.614e+05
97.2,3.816e+03,1.834e+04,1.322e+05,1.543e+05
98.8,4.070e+03,2.081e+04,1.358e+05,1.607e+05
100.3,4.406e+03,2.257e+04,1.402e+05,1.672e+05
101.9,4.430e+03,2.521e+04,1.509e+05,1.805e+05
103.4,4.588e+03,2.910e+04,1.581e+05,1.918e+05
105.0,3.748e+03,2.617e+04,1.377e+05,1.676e+05
106.5,3.479e+03,2.442e+04,1.503e+05,1.782e+05
108.1,3.867e+03,2.965e+04,1.898e+05,2.233e+05
109.6,4.464e+03,4.056e+04,2.309e+05,2.759e+05
111.1,5.197e+03,5.777e+04,2.750e+05,3.379e+05
112.7,5.670e+03,7.295e+04,3.023e+05,3.809e+05
114.2,6.035e+03,8.158e+04,3.091e+05,3.967e+05
115.8,6.293e+03,8.425e+04,2.991e+05,3.896e+05
117.3,6.346e+03,8.045e+04,2.703e+05,3.571e+05
118.9,6.907e+03,7.620e+04,2.562e+05,3.393e+05
120.4,7.926e+03,8.116e+04,2.686e+05,3.577e+05
121.9,8.703e+03,8.717e+04,2.748e+05,3.707e+05
123.5,9.155e+03,9.277e+04,2.737e+05,3.756e+05
125.0,9.914e+03,1.006e+05,2.728e+05,3.833e+05
126.6,1.091e+04,1.073e+05,2.715e+05,3.897e+05
128.1,1.206e+04,1.129e+05,2.717e+05,3.967e+05
129.7,1.403e+04,1.202e+05,2.740e+05,4.082e+05
131.2,1.723e+04,1.249e+05,2.800e+05,4.221e+05
132.8,1.395e+04,8.470e+04,1.922e+05,2.908e+05
134.3,4.657e+03,1.282e+04,3.677e+04,5.424e+04
135.8,3.100e+03,1.722e+03,1.241e+04,1.724e+04
137.4,3.408e+03,1.302e+03,1.238e+04,1.709e+04
138.9,3.857e+03,1.069e+03,1.227e+04,1.720e+04
140.5,4.008e+03,1.113e+03,1.200e+04,1.712e+04
142.0,3.353e+03,9.708e+02,9.610e+03,1.393e+04
143.6,3.934e+03,1.272e+03,1.123e+04,1.644e+04
145.1,3.956e+03,1.597e+03,1.272e+04,1.828e+04
146.6,3.899e+03,1.640e+03,1.536e+04,2.090e+04
148.2,3.551e+03,1.356e+03,1.700e+04,2.191e+04
149.7,3.302e+03,1.202e+03,1.970e+04,2.420e+04
151.3,4.068e+03,1.056e+03,2.746e+04,3.259e+04
152.8,4.345e+03,9.026e+02,3.173e+04,3.698e+04
154.4,3.672e+03,6.183e+02,2.723e+04,3.152e+04
155.9,4.894e+03,1.588e+03,2.846e+04,3.494e+04
157.5,1.165e+04,7.452e+03,3.670e+04,5.580e+04
159.0,9.736e+03,5.615e+03,3.575e+04,5.110e+04
160.5,9.061e+03,3.095e+03,3.889e+04,5.105e+04
162.1,1.831e+04,6.821e+03,5.713e+04,8.227e+04
163.6,3.471e+04,1.562e+04,8.575e+04,1.361e+05
165.2,2.242e+04,1.001e+04,6.554e+04,9.797e+04
166.7,9.310e+03,1.899e+03,4.668e+04,5.789e+04
168.3,9.175e+03,1.595e+03,4.843e+04,5.920e+04
169.8,9.672e+03,2.093e+03,4.761e+04,5.937e+04
171.3,1.119e+04,2.853e+03,5.120e+04,6.524e+04
172.9,1.213e+04,3.533e+03,5.177e+04,6.743e+04
174.4,1.019e+04,3.273e+03,4.108e+04,5.455e+04
176.0,7.848e+03,2.869e+03,3.042e+04,4.114e+04
177.5,5.468e+03,2.239e+03,1.985e+04,2.756e+04
179.1,3.591e+03,1.535e+03,1.243e+04,1.756e+04
180.6,2.337e+03,9.908e+02,9.029e+03,1.236e+04
182.1,2.196e+03,9.149e+02,1.024e+04,1.335e+04
183.7,2.707e+03,1.152e+03,1.289e+04,1.674e+04
185.2,2.922e+03,1.213e+03,1.344e+04,1.757e+04
186.8,2.717e+03,1.093e+03,1.244e+04,1.625e+04
188.3,2.541e+03,9.914e+02,1.155e+04,1.508e+04
189.9,2.540e+03,9.910e+02,1.105e+04,1.458e+04
191.4,2.520e+03,9.869e+02,1.084e+04,1.435e+04
193.0,2.610e+03,1.037e+03,1.084e+04,1.448e+04
194.5,2.848e+03,1.138e+03,1.121e+04,1.519e+04
196.0,2.838e+03,1.088e+03,1.063e+04,1.455e+04
197.6,2.567e+03,1.009e+03,9.878e+03,1.345e+04
199.1,2.669e+03,1.039e+03,9.915e+03,1.362e+04
